State/Province,County/Parish,DI Basin,DI Play,DI Subplay,Grantor,Grantee Alias,Vol/Page,Record Number,Instrument Type,Instrument Date,Record Date,Effective Date,Term (Months),Expiration of Primary Term,Options/Extensions,Ext. Bonus,Ext. Term (Months),Bonus,Royalty,Area (Acres),Abstract,Section,Township,Township Direction,Range,Range Direction,Block,BLM,State Lease,Grantee,Grantor Address,Grantee Address,Majority Legal Assignee,Majority Assignment Effective Date,Majority Legal Assignee Interest,Majority Assignment Vol/Page,Max Depth,Min Depth,Latitude (WGS84),Longitude (WGS84)
TX,DUVAL (TX),GULF COAST WEST,,,LYDIA CASAS PENA ,MAGNUM PRODUCING,491 / 239,102879,Lease,2008-12-31,2009-01-29,2008-12-15,12,2009-12-15,0,,0.00000000,,0.25000000,64.00000000,1828,,,,,,,0,0,MAGNUM PRODUCING LP ,"PO BOX 1362  , FREER, TX 78357","500 N SHORELINE, STE. 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,27.80429116,-98.50430341
TX,DUVAL (TX),GULF COAST WEST,,,"CAROLINA CASAS SMITH, ET AL ",MAGNUM PRODUCING,491 / 231,102878,Lease,2009-01-13,2009-01-29,2008-12-15,12,2009-12-15,0,,0.00000000,,0.25000000,32.00000000,1828,,,,,,,0,0,MAGNUM PRODUCING LP ,"PO BOX 652  , FREER, TX 78357","500 N SHORELINE, STE. 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,27.80429116,-98.50430341
TX,SHELBY (TX),EAST TEXAS,HAYNESVILLE - TX,EAST TEXAS,United States Department of the Interior ,R&R ROYALTY,2008012216/,2008012216,Lease,2007-03-01,2008-11-21,,120,2017-03-01,0,,0.00000000,,0.12500000,325.26998901,180,,,,,,,1,0,R&R Royalty Ltd ,"Bureau of Land Management  , ,    ","500 N Shoreline, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,31.85897125,-94.00521902
TX,GOLIAD (TX),GULF COAST WEST,,,JASON LEE KEITH ,MAGNUM PRODUCING,330 / 273,124167,Lease,2008-10-14,2008-12-04,2008-10-14,36,2011-10-14,0,,0.00000000,,0.20000000,84.04000091,90,,,,,,,0,0,MAGNUM PRODUCING LP ,"208 VILLARREAL ST  , TIVOLI, TX 77990","500 N SHORELINE, STE. 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,28.81320900,-97.46615355
TX,GLASSCOCK (TX),MIDLAND,MIDLAND,,Gracie Fern Houston ,MAGNUM PRODUCING,126/183,4464,Memo of lease,2008-10-07,2008-12-22,,36,2011-10-07,0,,,,,,305,,,,,,"Blk: 35 T2S, Sec: 25",0,0,Magnum Producing LP ,"2219 Pleasant Shade Court  , Richmond, Tx 77406","500 N Shoreline Ste 322  , Corpus Christi, TX 78471",,,,,,,32.00215366,-101.64836775
TX,MATAGORDA (TX),GULF COAST CENTRAL,,,HAWKINS RANCH LTD ,MAGNUM PRODUCING,88538/,88538,Memo of lease,2008-10-29,2008-11-17,2008-07-01,36,2011-07-01,0,,0.00000000,,,150.00000000,71,,,,,,,0,0,MAGNUM PRODUCING LP ,"2020 AVE H  , BAY CITY, TX 77414","322 BANK OF AMERICA PLAZA, 500 N SHORELINE, BLVD  , CORPUS CHRISTI, TX 78471",,,,,0,0,28.83317170,-95.71075924
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-062/,NM-200807-062,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,960.00000000,,32.00,2.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.60134277,-94.49143829
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-062/,NM-200807-062,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,960.00000000,,31.00,2.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.60123203,-94.50864307
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-062/,NM-200807-062,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,960.00000000,,30.00,2.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.61566682,-94.50870449
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-062/,NM-200807-062,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,960.00000000,,29.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.78958556,-94.49164788
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-061/,NM-200807-061,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,25.00000000,0.12500000,1765.55004882,,34.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.77518131,-94.45913012
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-061/,NM-200807-061,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,25.00000000,0.12500000,1765.55004882,,33.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.77516234,-94.47413777
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-061/,NM-200807-061,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,25.00000000,0.12500000,1765.55004882,,28.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.78960832,-94.47395456
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-061/,NM-200807-061,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,25.00000000,0.12500000,1765.55004882,,27.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.78959678,-94.45878667
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-060/,NM-200807-060,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,1046.44995117,,22.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.80392451,-94.45859582
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-060/,NM-200807-060,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,1046.44995117,,21.00,4.00,N         ,27.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.80392461,-94.47393156
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-059/,NM-200807-059,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,1137.96997070,,36.00,3.00,N         ,26.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.68805046,-94.52657483
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-059/,NM-200807-059,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,1137.96997070,,35.00,3.00,N         ,26.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.68805413,-94.54418386
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-059/,NM-200807-059,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,1137.96997070,,26.00,3.00,N         ,26.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.70252707,-94.54420712
OK,LE FLORE (OK),ARKOMA,WOODFORD,,BLM,R&R ROYALTY,NM-200807-059/,NM-200807-059,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,1137.96997070,,25.00,3.00,N         ,26.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.70253865,-94.52659810
NM,SAN JUAN (NM),SAN JUAN,MANCOS,,BLM,R&R ROYALTY,NM-200807-039/,NM-200807-039,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,120.00000000,0.12500000,640.00000000,,35.00,21.00,N         ,8.00,W         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,36.00794026,-107.65331173
NM,SAN JUAN (NM),SAN JUAN,MANCOS,,BLM,R&R ROYALTY,NM-200807-038/,NM-200807-038,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,120.00000000,0.12500000,1285.58996582,,27.00,21.00,N         ,8.00,W         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,36.02300421,-107.67119561
NM,SAN JUAN (NM),SAN JUAN,MANCOS,,BLM,R&R ROYALTY,NM-200807-038/,NM-200807-038,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,120.00000000,0.12500000,1285.58996582,,25.00,21.00,N         ,8.00,W         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,36.02258847,-107.63532877
NM,SAN JUAN (NM),SAN JUAN,,,BLM,R&R ROYALTY,NM-200807-035/,NM-200807-035,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,945.10998535,,3.00,20.00,N         ,8.00,W         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,35.99336072,-107.67124893
NM,SAN JUAN (NM),SAN JUAN,,,BLM,R&R ROYALTY,NM-200807-035/,NM-200807-035,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,30.00000000,0.12500000,945.10998535,,1.00,20.00,N         ,8.00,W         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,35.99323871,-107.63549654
NM,QUAY (NM),PALO DURO,,,BLM,R&R ROYALTY,NM-200807-029/,NM-200807-029,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,40.00000000,0.12500000,1680.00000000,,34.00,9.00,N         ,33.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.96167039,-103.42802431
NM,QUAY (NM),PALO DURO,,,BLM,R&R ROYALTY,NM-200807-029/,NM-200807-029,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,40.00000000,0.12500000,1680.00000000,,33.00,9.00,N         ,33.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.96159403,-103.44575560
NM,QUAY (NM),PALO DURO,,,BLM,R&R ROYALTY,NM-200807-029/,NM-200807-029,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,40.00000000,0.12500000,1680.00000000,,28.00,9.00,N         ,33.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.97604757,-103.44569460
NM,QUAY (NM),PALO DURO,,,BLM,R&R ROYALTY,NM-200807-029/,NM-200807-029,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,40.00000000,0.12500000,1680.00000000,,27.00,9.00,N         ,33.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,34.97606290,-103.42798620
NM,LEA (NM),CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,BLM,R&R ROYALTY,NM-200807-033/,NM-200807-033,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,100.00000000,0.12500000,160.00000000,,17.00,25.00,S         ,38.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,32.13029446,-103.08266723
NM,LEA (NM),DELAWARE,DELAWARE,,BLM,R&R ROYALTY,NM-200807-023/,NM-200807-023,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,350.00000000,0.12500000,320.00000000,,35.00,21.00,S         ,32.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,32.43532644,-103.64542371
NM,EDDY (NM),DELAWARE,DELAWARE,,BLM,R&R ROYALTY,NM-200807-014/,NM-200807-014,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,5000.00000000,0.12500000,80.00000000,,25.00,16.00,S         ,30.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","P500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,32.89264085,-103.92513712
NM,EDDY (NM),DELAWARE,DELAWARE,,BLM,R&R ROYALTY,NM-200807-007/,NM-200807-007,Lease,2008-07-15,2008-07-16,,120,2018-07-15,0,,,3800.00000000,0.12500000,40.00000000,,25.00,25.00,S         ,28.00,E         ,,1,0,R & R ROYALTY LTD ,", ,    ","P500 N SHORELINE #322  , CORPUS CHRISTI, TX 78471",,,,,,,32.10088883,-104.04034291
TX,FORT BEND (TX),GULF COAST CENTRAL,,,George F Gorka ,MAGNUM PRODUCING,2008110179/,2008110179,Memo of lease,2008-08-02,2008-10-14,,18,2010-02-02,0,,0.00000000,,,433.11499023,69,,,,,,,0,0,Magnum Producing LP ," , ,    ","500 N Shoreline Blvd, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,29.40595678,-95.63859867
TX,FORT BEND (TX),GULF COAST CENTRAL,,,George F Gorka ,MAGNUM PRODUCING,2008110179/,2008110179,Memo of lease,2008-08-02,2008-10-14,,18,2010-02-02,0,,0.00000000,,,433.11499023,59,,,,,,,0,0,Magnum Producing LP ," , ,    ","500 N Shoreline Blvd, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,29.42421732,-95.64030777
TX,FORT BEND (TX),GULF COAST CENTRAL,,,Elizabeth Gorka Stavinoha ,MAGNUM PRODUCING,2008110174/,2008110174,Memo of lease,2008-08-02,2008-10-14,,18,2010-02-02,0,,0.00000000,,,474.80200195,69,,,,,,,0,0,Magnum Producing LP ," , ,    ","500 N Shoreline Blvd, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,29.40595678,-95.63859867
TX,FORT BEND (TX),GULF COAST CENTRAL,,,Elizabeth Gorka Stavinoha ,MAGNUM PRODUCING,2008110174/,2008110174,Memo of lease,2008-08-02,2008-10-14,,18,2010-02-02,0,,0.00000000,,,474.80200195,59,,,,,,,0,0,Magnum Producing LP ," , ,    ","500 N Shoreline Blvd, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,29.42421732,-95.64030777
TX,FORT BEND (TX),GULF COAST CENTRAL,,,Goldston Oil Corporation ,MAGNUM PRODUCING,2008103477/,2008103477,Lease,2008-08-05,2008-09-25,,15,2009-11-05,0,,0.00000000,,0.25000000,528.03997802,70,,,,,,,0,0,Magnum Producing LP ,"POB 570365  , Houston, TX 77257","500 N Shoreline, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,29.40962003,-95.58685476
TX,FORT BEND (TX),GULF COAST CENTRAL,,,ConocoPhillips Company ,MAGNUM PRODUCING,2008090210/,2008090210,Lease,2008-07-02,2008-08-15,,12,2009-07-02,0,,0.00000000,,0.25000000,479.66000366,67,,,,,,,0,0,Magnum Producing LP ,"POB 2197  , Houston, TX 77252","7600 W Tidwell, STe 505  , Houston, TX 77040",,,,,0,0,29.43287967,-95.59109692
TX,FORT BEND (TX),GULF COAST CENTRAL,,,Liddie White ,MAGNUM PRODUCING,2008087994/,2008087994,Lease,2008-06-21,2008-08-11,,18,2009-12-21,0,,0.00000000,,,115.01999664,69,,,,,,,0,0,Magnum Producing LP ,"14113 Peters Rd  , Needville, TX 77461","500 N Shoreline Blvd, Ste 322  , Corpus Christi, TX 78471",,,,,0,0,29.40595678,-95.63859867
TX,JACKSON (TX),GULF COAST WEST,,,"ORTHWEIN ENERGY, LP ",MAGNUM PRODUCING,342 / 710,72408,Lease,2008-09-30,2008-10-29,,12,2009-09-30,0,,0.00000000,,0.20000000,140.00000000,315,,,,,,,0,0,"MAGNUM PRODUCING, LP ","925 E. BRITTON RD.  , OKC, OK 73114","500 NORTH SHORELINE - STE.322  , CORPUS CHRISTIE, TX 78461",,,,,0,0,29.14630754,-96.80445670
TX,JACKSON (TX),GULF COAST WEST,,,"ORTHWEIN ENERGY, LP ",MAGNUM PRODUCING,342 / 710,72408,Lease,2008-09-30,2008-10-29,,12,2009-09-30,0,,0.00000000,,0.20000000,140.00000000,111,,,,,,,0,0,"MAGNUM PRODUCING, LP ","925 E. BRITTON RD.  , OKC, OK 73114","500 NORTH SHORELINE - STE.322  , CORPUS CHRISTIE, TX 78461",,,,,0,0,29.13911128,-96.82839843
TX,JACKSON (TX),GULF COAST WEST,,,MARGOT WILKINSON ,MAGNUM PRODUCING,342 / 382,72319,Lease,2008-10-13,2008-10-23,2008-11-02,12,2009-11-02,1,125.00000000,12.00000000,,0.25000000,140.00000000,315,,,,,,,0,0,"MAGNUM PRODUCING, LP ","PMB 198, 1108 14TH ST.  , CODY, WY 82414","500 N. SHORELINE - STE.322  , CORPUS CHRISTIE, TX 78471",,,,,0,0,29.14630754,-96.80445670
TX,JACKSON (TX),GULF COAST WEST,,,MARGOT WILKINSON ,MAGNUM PRODUCING,342 / 382,72319,Lease,2008-10-13,2008-10-23,2008-11-02,12,2009-11-02,1,125.00000000,12.00000000,,0.25000000,140.00000000,111,,,,,,,0,0,"MAGNUM PRODUCING, LP ","PMB 198, 1108 14TH ST.  , CODY, WY 82414","500 N. SHORELINE - STE.322  , CORPUS CHRISTIE, TX 78471",,,,,0,0,29.13911128,-96.82839843
TX,JACKSON (TX),GULF COAST WEST,,,CHARLENE JOHNSTON ,MAGNUM PRODUCING,341 / 358,67544,Lease,2008-10-03,2008-10-14,,12,2009-10-03,0,,0.00000000,,0.25000000,140.00000000,315,,,,,,,0,0,"MAGNUM PRODUCING, LP ","PO BOX 2397  , WIMBERLY, TX 78676","500 N. SHORELINE, STE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,29.14630754,-96.80445670
TX,JACKSON (TX),GULF COAST WEST,,,CHARLENE JOHNSTON ,MAGNUM PRODUCING,341 / 358,67544,Lease,2008-10-03,2008-10-14,,12,2009-10-03,0,,0.00000000,,0.25000000,140.00000000,111,,,,,,,0,0,"MAGNUM PRODUCING, LP ","PO BOX 2397  , WIMBERLY, TX 78676","500 N. SHORELINE, STE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,29.13911128,-96.82839843
TX,JACKSON (TX),GULF COAST WEST,,,"BLUMBERG FAMILY INVESTMENT PARTNERSHIP, L. P. ",MAGNUM PRODUCING,0338 / 0754,2008-71668,Memo of lease,2007-10-10,2008-09-08,,24,2009-10-10,0,,0.00000000,,,200.61999511,111,,,,,,,0,0,"MAGNUM PRODUCING, LP ","200 NORTH RIVER SREET, SUITE 202  , SEGUIN, TX 78155","500 N. SHORELINE, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,29.13911128,-96.82839843
TX,JACKSON (TX),GULF COAST WEST,,,"BLUMBERG FAMILY INVESTMENT PARTNERSHIP, L. P. ",MAGNUM PRODUCING,0338 / 0754,2008-71668,Memo of lease,2007-10-10,2008-09-08,,24,2009-10-10,0,,0.00000000,,,200.61999511,208,,,,,,"Blk: 1, Sec: 22",0,0,"MAGNUM PRODUCING, LP ","200 NORTH RIVER SREET, SUITE 202  , SEGUIN, TX 78155","500 N. SHORELINE, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,29.15432002,-96.79545371
TX,JACKSON (TX),GULF COAST WEST,,,"BLUMBERG FAMILY INVESTMENT PARTNERSHIP, L. P. ",MAGNUM PRODUCING,0338 / 0754,2008-71668,Memo of lease,2007-10-10,2008-09-08,,24,2009-10-10,0,,0.00000000,,,200.61999511,315,,,,,,,0,0,"MAGNUM PRODUCING, LP ","200 NORTH RIVER SREET, SUITE 202  , SEGUIN, TX 78155","500 N. SHORELINE, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,29.14630754,-96.80445670
TX,LIBERTY (TX),GULF COAST CENTRAL,,,STEVE TORNO ,MAGNUM PRODUCING,2008014865/,2008014865,Lease,2008-03-20,2008-07-23,,36,2011-03-20,0,,0.00000000,,,67.00000000,35,,,,,,,0,0,"MAGNUM PRODUCING, LP ","PO BOX 809  , CENTERVILLE, TX 75833","7600 WEST TIDWELL, SUITE 505  , HOUSTON, TX 77040",,,,,0,0,30.38954545,-94.76403601
TX,LIBERTY (TX),GULF COAST CENTRAL,,,"TITTLES TAX SERVICE, INC. ",MAGNUM PRODUCING,2008014864/,2008014864,Memo of lease,2008-03-20,2008-07-23,,36,2011-03-20,0,,0.00000000,,,67.00000000,35,,,,,,,0,0,"MAGNUM PRODUCING, LP. ","PO BOX 220  , CENTERVILLE, TX 75833","7600 WEST TIDWELL, SUITE 505  , HOUSTON, TX 77040",,,,,0,0,30.38954545,-94.76403601
TX,LIBERTY (TX),GULF COAST CENTRAL,,,JAMES W. WILSON ,MAGNUM PRODUCING,2008014863/,2008014863,Memo of lease,2008-03-20,2008-07-23,,36,2011-03-20,0,,0.00000000,,,67.00000000,35,,,,,,,0,0,"MAGNUM PRODUCING, LP ","PO BOX 219  , CENTERVILLE, TX 75833","7600 WEST TIDWELL, SUITE 505  , HOUSTON, TX 77040",,,,,0,0,30.38954545,-94.76403601
TX,LIBERTY (TX),GULF COAST CENTRAL,,,"C AND L INVESTMENT COMPANY, INC. ",MAGNUM PRODUCING,2008014861/,2008014861,Memo of lease,2008-03-20,2008-07-23,,36,2011-03-20,0,,0.00000000,,,67.00000000,35,,,,,,,0,0,"MAGNUM PRODUCING, LP. ","PO BOX 423  , CENTERVILLE, TX 75833","7600 WEST TIDWELL, SUITE 505  , HOUSTON, TX 77040",,,,,0,0,30.38954545,-94.76403601
TX,LIBERTY (TX),GULF COAST CENTRAL,,,WAYNE GILLESPIE ,MAGNUM PRODUCING,2008014860/,2008014860,Memo of lease,2008-03-20,2008-07-23,,36,2011-03-20,0,,0.00000000,,,67.00000000,35,,,,,,,0,0,"MAGNUM PRODUCING, LP. ","PO BOX 897  , CENTERVILLE, TX 75833","7600 WEST TIDWELL, SUITE 505  , HOUSTON, TX 77040",,,,,0,0,30.38954545,-94.76403601
TX,GOLIAD (TX),GULF COAST WEST,,,SMITH MINERAL PARTNERSHIP LP ,MAGNUM PRODUCING,322 / 754,123441,Memo of lease,2008-07-21,2008-09-05,2008-07-21,36,2011-07-21,0,,0.00000000,,,88.18000030,90,,,,,,,0,0,MAGNUM PRODUCING LP ,"3838 OAK LAWN AVE, STE. 1515  , DALLAS, TX 75219","500 N SHORELINE, STE. 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,28.81320900,-97.46615355
TX,GOLIAD (TX),GULF COAST WEST,,,SMITH MINERAL PARTNERSHIP LP ,MAGNUM PRODUCING,322 / 754,123441,Memo of lease,2008-07-21,2008-09-05,2008-07-21,36,2011-07-21,0,,0.00000000,,,88.18000030,229,,,,,,,0,0,MAGNUM PRODUCING LP ,"3838 OAK LAWN AVE, STE. 1515  , DALLAS, TX 75219","500 N SHORELINE, STE. 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,28.80315576,-97.46596286
TX,VICTORIA (TX),,,,"CHARLES L. BORCHERS, M D ",MAGNUM PRODUCING,200800167/,200800167,Memo of lease,2007-10-04,2008-01-07,,12,2008-10-04,0,,0.00000000,,,491.20001220,473,,,,,,,0,0,"MAGNUM PRODUCING, LP ","2401 N WHEELER  , VICTORIA, TX 77901","500 NORTH SHORELINE, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,,
TX,VICTORIA (TX),GULF COAST WEST,,,"CHARLES L. BORCHERS, M D ",MAGNUM PRODUCING,200800167/,200800167,Memo of lease,2007-10-04,2008-01-07,,12,2008-10-04,0,,0.00000000,,,491.20001220,429,,,,,,,0,0,"MAGNUM PRODUCING, LP ","2401 N WHEELER  , VICTORIA, TX 77901","500 NORTH SHORELINE, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,29.07971232,-96.97590186
TX,SAN PATRICIO (TX),GULF COAST WEST,,,DORA NELSON BROWN ,MAGNUM PRODUCING,583923/,583923,Lease,2008-07-07,2008-09-05,,36,2011-07-07,0,,0.00000000,,0.20000000,533.28002929,224,,,,,,,0,0,MAGNUM PRODUCING L.P. ,"P.O. BOX 265  , TAFT, TX 78390","500 N SHORELINE BLVD, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,28.01840081,-97.42142903
TX,SAN PATRICIO (TX),GULF COAST WEST,,,DORA NELSON BROWN ,MAGNUM PRODUCING,583923/,583923,Lease,2008-07-07,2008-09-05,,36,2011-07-07,0,,0.00000000,,0.20000000,533.28002929,233,,,,,,,0,0,MAGNUM PRODUCING L.P. ,"P.O. BOX 265  , TAFT, TX 78390","500 N SHORELINE BLVD, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,27.99496223,-97.44458446
TX,SAN PATRICIO (TX),GULF COAST WEST,,,DORA NELSON BROWN ,MAGNUM PRODUCING,583923/,583923,Lease,2008-07-07,2008-09-05,,36,2011-07-07,0,,0.00000000,,0.20000000,533.28002929,129,,,,,,,0,0,MAGNUM PRODUCING L.P. ,"P.O. BOX 265  , TAFT, TX 78390","500 N SHORELINE BLVD, SUITE 322  , CORPUS CHRISTI, TX 78471",,,,,0,0,27.99500630,-97.41938428
TX,REFUGIO (TX),GULF COAST WEST,,,"ROBERT R MATHERS, ET AL ",MAGNUM PRODUCING,219 / 687,27234,Memo of lease,2008-01-01,2008-08-29,2008-01-01,36,2011-01-01,0,,0.00000000,,,80.00000000,165,,,,,,,0,0,MAGNUM PRODUCING LP ," , ,    ","BANK OF AMERICA PLAZA, STE. 322, 500 N SHORELINE BLVD  , CORPUS CHRISTI, TX 78405",,,,,0,0,28.36186969,-97.19834387
TX,REFUGIO (TX),GULF COAST WEST,,,DELUXE PROPERTIES LLC ,MAGNUM PRODUCING,219 / 666,27232,Lease,2007-11-02,2008-08-29,2007-10-16,36,2010-10-16,0,,0.00000000,,0.20000000,80.00000000,165,,,,,,,0,0,MAGNUM PRODUCING LP ,"3540 AGNES ST  , CORPUS CHRISTI, TX 78405","BANK OF AMERICA PLAZA, STE. 322, 500 N SHORELINE BLVD  , CORPUS CHRISTI, TX 78405",,,,,0,0,28.36186969,-97.19834387
